-1.007985542806054582e+03,1.000500193887970068e+00,8.009929315837975615e-04
-1.005985571840537887e+03,1.000837005290679427e+00,8.028711360122069542e-04
-1.003985600874038937e+03,1.000856489980398667e+00,8.009256929081961726e-04
-1.001985629906557733e+03,9.995634188608186754e-01,8.003323238658451196e-04
-9.999856588562397519e+02,1.000048045945970854e+00,8.014155659234124991e-04
-9.979856878894133843e+02,9.988825289463610924e-01,8.003702376446057178e-04
-9.959857169238966890e+02,9.982573503682065086e-01,8.011347708337888387e-04
-9.939857459583799937e+02,9.998118056843776635e-01,8.021849456959646288e-04
-9.919857749915536260e+02,9.998501572635050128e-01,8.016847660224443598e-04
-9.899858040250546765e+02,1.000100873379031752e+00,8.010177779922086384e-04
-9.879858330595379812e+02,1.000689197607523173e+00,8.015654419129145331e-04
-9.859858620930390316e+02,9.993318916389246631e-01,8.001033074643670428e-04
-9.839858911255578278e+02,1.000258848974697301e+00,8.007718292235170348e-04
-9.819859200749124284e+02,1.000573619242292489e+00,8.015085712447735274e-04
-9.799859491093957331e+02,1.000903050783395143e+00,8.027202170870432595e-04
-9.779859781438790378e+02,9.994513706054143354e-01,8.008109699854090496e-04
-9.759860071773800883e+02,9.995795561327047718e-01,8.006950814286471676e-04
-9.739860361267346889e+02,9.996784122450280696e-01,8.012285736941852227e-04
-9.719860651612179936e+02,1.000441211302394162e+00,8.025294825592651842e-04
-9.679861232282200945e+02,9.999022493894722530e-01,8.007626268500314106e-04
-9.659861521769198589e+02,1.000000418528828483e+00,8.008301722714156537e-04
-9.639861812100934912e+02,9.986288551544871828e-01,8.020079533792584406e-04
-9.619862102445767960e+02,1.000048308290603760e+00,8.010782069114306871e-04
-9.599862391952410690e+02,1.000770481860369987e+00,8.009100488732706115e-04
-9.579862682284147013e+02,1.000164441988913744e+00,8.021197928916866697e-04
-9.559862971780967200e+02,9.997347511268983578e-01,8.016762384896811014e-04
-9.539863262125800247e+02,1.000125602123158375e+00,8.009600484358756194e-04
-9.519863552470633294e+02,1.000934868792183741e+00,8.012657512830670143e-04
-9.499863841954356758e+02,9.999826880563471576e-01,8.012938491967763885e-04
-9.479864132279544719e+02,9.990852557982839999e-01,8.018461143042250952e-04
-9.459864421786187449e+02,1.000102128877082164e+00,8.012680825510167491e-04
-9.439864712131020497e+02,9.986606360295252616e-01,8.016760544422113456e-04
-9.419865001627840684e+02,9.992661073603672506e-01,8.010681456497530497e-04
-9.399865291959577007e+02,1.000875742695067849e+00,8.014768537308265611e-04
-9.379865581456397194e+02,1.001550552324543153e+00,8.015009026002022823e-04
-9.359865870963039924e+02,1.000244845355964918e+00,8.018942733921330867e-04
-9.339866161298050429e+02,1.000693886242058017e+00,8.018851323678040117e-04
-9.319866450785048073e+02,9.996700475583074619e-01,8.004872918353424672e-04
-9.299866741116784397e+02,1.000411513672145869e+00,8.011209059244038533e-04
-9.279867030623427127e+02,1.001527277010101802e+00,8.015185711572946157e-04
-9.259867320130069857e+02,1.001194291360997024e+00,8.008668590670449438e-04
-9.239867610461806180e+02,9.989970452882170893e-01,8.017332318561352054e-04
-9.219867899958626367e+02,1.000370616118108957e+00,8.005578433653987025e-04
-9.199868189465269097e+02,9.997199932198390648e-01,8.026878247323739274e-04
-9.179868479810102144e+02,1.000220267641537930e+00,8.016074660851654418e-04
-9.159868769297099789e+02,1.000173385905832824e+00,8.011911507086772345e-04
-9.139869058784097433e+02,1.000503627711841537e+00,8.005866774689868832e-04
-9.119869348287465982e+02,1.000014481470393291e+00,8.012050156180621115e-04
-9.099869638632299029e+02,9.996585686252104086e-01,8.020026160026367135e-04
-9.079869928129119216e+02,9.993115875361133771e-01,8.013186342560309162e-04
-9.059870217622665223e+02,1.000437253515969571e+00,8.008406629771892436e-04
-9.039870507119485410e+02,1.000690240675158993e+00,8.005966773815078631e-04
-9.019870796626128140e+02,1.001242300475249536e+00,8.017121277462748189e-04
-8.999871086132770870e+02,1.000566183989457736e+00,8.005433036152914596e-04
-8.979871375616494333e+02,1.003184188775616992e+00,8.017823111813916510e-04
-8.959871665941682295e+02,9.994125533780595649e-01,8.018470958907302068e-04
-8.939871955448325025e+02,9.995868988232874397e-01,8.015015160917679906e-04
-8.919872244954967755e+02,1.001137553361439725e+00,8.020149471831074283e-04
-8.899872534451787942e+02,1.000196718372440285e+00,8.008426261501994667e-04
-8.879872823945333948e+02,9.997329233663981851e-01,8.019428619241369223e-04
-8.859873113451976678e+02,9.996648506649289390e-01,8.021443939034714416e-04
-8.839873402958619408e+02,1.000617589340978331e+00,8.022422458082015869e-04
-8.819873692455439596e+02,1.000192649228359487e+00,8.024936546518280159e-04
-8.799873981939163059e+02,9.993738842963103552e-01,8.013521308955184582e-04
-8.779874271435983246e+02,1.000294025678072796e+00,8.033852419442687577e-04
-8.759874560942625976e+02,9.999218272752310455e-01,8.013061803772471032e-04
-8.739874849601255846e+02,1.000237691256859573e+00,8.014234799646101576e-04
-8.719875139094801852e+02,1.001211956078669640e+00,8.021672771388722954e-04
-8.699875428591622040e+02,1.001566478493117307e+00,8.021498539784062669e-04
-8.679875718098264770e+02,1.000165326666500265e+00,8.016778335677519213e-04
-8.659876007604907500e+02,9.999645874310691962e-01,8.018066054473935687e-04
-8.639876297088630963e+02,9.987266461283273999e-01,8.010484525704939440e-04
-8.619876586575628608e+02,1.001312204462407651e+00,8.021253143157779358e-04
-8.599876875244081020e+02,9.988853650909250703e-01,8.010820719082945842e-04
-8.579877164750723750e+02,1.000233511125125707e+00,8.022304054209834822e-04
-8.559877454247543938e+02,1.000464456807401259e+00,8.033241995334810008e-04
-8.539877743741089944e+02,1.000113113006573906e+00,8.012738493717344286e-04
-8.519878032409542357e+02,1.000051412156764741e+00,8.015127429874203870e-04
