-9.999898363813917967e+02,1.000139164720217799e+00,8.024640843583609202e-04
-9.979898571177909616e+02,1.000740144969815892e+00,8.008761227896871171e-04
-9.959898778532078722e+02,1.000799909919869890e+00,8.021566023856289496e-04
-9.939898985886247829e+02,1.000251278990350823e+00,8.003371091000575791e-04
-9.919899192389129894e+02,1.000305894863296796e+00,7.999091987329775720e-04
-9.899899399733476457e+02,1.003025916958530495e+00,8.019767266585639759e-04
-9.879899607087645563e+02,1.001592676458360920e+00,8.002791341470983635e-04
-9.859899813613446895e+02,1.002373680714941484e+00,8.017709002382694987e-04
-9.839900020974164363e+02,1.004482519297022147e+00,8.009814592915188601e-04
-9.819900228328333469e+02,1.003049659689850603e+00,8.016070979902259301e-04
-9.799900434844312258e+02,1.005562913627377597e+00,8.018304089201429849e-04
-9.779900642198481364e+02,1.008041457649388795e+00,8.008961226147290769e-04
-9.759900848701363429e+02,1.009876017420934913e+00,8.012212117953968317e-04
-9.739901056055532536e+02,1.012461563175661050e+00,8.016186316316612891e-04
-9.719901262581333867e+02,1.014717075969615134e+00,8.009452019399856309e-04
-9.699901469932228792e+02,1.020381081201575890e+00,8.013569774788875753e-04
-9.679901676448207581e+02,1.024963597413093730e+00,8.015061172785106942e-04
-9.659901883802376688e+02,1.029546308153280965e+00,8.016723734928170959e-04
-9.639902090318355476e+02,1.034583536714041241e+00,8.032129121634619309e-04
-9.619902297682347125e+02,1.040842898267540395e+00,8.019642727797801629e-04
-9.599902504208148457e+02,1.047847579517519501e+00,8.025948807601694483e-04
-9.579902711549220840e+02,1.053851324638266362e+00,8.012385122575496534e-04
-9.559902918055377086e+02,1.061759440907909857e+00,8.016415148670621429e-04
-9.539903124571355875e+02,1.069978914843742857e+00,8.015918833993964298e-04
-9.519903331922250800e+02,1.077020439856566814e+00,8.018892427612942138e-04
-9.499903538448052132e+02,1.086050294401110783e+00,8.012194940190128052e-04
-9.479903744973853463e+02,1.096441172255603336e+00,8.025146974125316364e-04
-9.459903952328022569e+02,1.102896385027710258e+00,8.025992365502859554e-04
-9.439904158844001358e+02,1.110988813138290343e+00,8.012504753430809649e-04
-9.419904365356705966e+02,1.106259765747003021e+00,8.018208998008746150e-04
-9.399904571862862213e+02,1.100272393088186806e+00,8.023634103924285384e-04
-9.379904779217031319e+02,1.096299909198169331e+00,8.018480161280787692e-04
-9.359904985739558470e+02,1.092642342256592514e+00,8.013071619637522148e-04
-9.339905192255537258e+02,1.087883990115807720e+00,8.017516979522628946e-04
-9.319905398771516047e+02,1.084519720194556891e+00,8.014486944679606378e-04
-9.299905605287494836e+02,1.080714129916081401e+00,8.022866625975586712e-04
-9.279905811803473625e+02,1.075697991613598248e+00,8.016140917940750262e-04
-9.259906019164191093e+02,1.074524191968966758e+00,8.014000445868001447e-04
-9.239906225689992425e+02,1.072441375386376849e+00,8.017324343170997413e-04
-9.219906432196148671e+02,1.068655670735222829e+00,8.009460608281775357e-04
-9.199906638702304917e+02,1.064417663384745527e+00,8.018417585141085881e-04
-9.179906845215009525e+02,1.063267696179882593e+00,8.025758011724760509e-04
-9.159907051730988314e+02,1.060783154719907806e+00,8.025065993238643305e-04
-9.139907258256789646e+02,1.058515728686230339e+00,8.016368523311626733e-04
-9.119907464782590978e+02,1.056960541877135284e+00,8.011344027388493270e-04
-9.099907671298569767e+02,1.054035348925875804e+00,8.025074582120563437e-04
-9.079907877811274375e+02,1.051243772182229641e+00,8.023581343649634689e-04
-9.059908084317430621e+02,1.051244139630285401e+00,8.025430407228673155e-04
-9.039908290823586867e+02,1.049192777596014814e+00,8.011786968298933130e-04
-9.019908496511197882e+02,1.048241268825468975e+00,8.024018763135982958e-04
-8.999908703033725033e+02,1.044447129701380872e+00,8.022411415233832686e-04
-8.979908909549703822e+02,1.043201292766524624e+00,8.028438969866895933e-04
-8.959909116065682610e+02,1.042477057329440182e+00,8.022894233096043584e-04
-8.939909322581661399e+02,1.040762216805021234e+00,8.015531107324438184e-04
-8.919909529094366007e+02,1.039201402850710165e+00,8.011872857118132289e-04
-8.899909734781977022e+02,1.038048317195832793e+00,8.015113319568192146e-04
-8.879909941297955811e+02,1.036646987700609035e+00,8.016623735802961160e-04
-8.859910147804112057e+02,1.037487222342654114e+00,8.023881954516830662e-04
-8.839910354316816665e+02,1.036585140234512092e+00,8.018448259719371295e-04
-8.819910559994605137e+02,1.034736439238439942e+00,8.013431125695025898e-04
-8.799910766510583926e+02,1.033499437145525057e+00,8.009335456002371735e-04
-8.779910973036385258e+02,1.032535047844019838e+00,8.023335947023352462e-04
-8.759911178723996272e+02,1.031088702167818338e+00,8.017170356788004852e-04
-8.739911385236700880e+02,1.031544749459258448e+00,8.018291819370115684e-04
-8.719911590914489352e+02,1.029755020545575217e+00,8.025748195859709394e-04
