-1.021984349828562699e+03,1.001125388736674227e+00,8.009533000286529368e-04
-1.019984380873720511e+03,1.001296102697677437e+00,8.005324448145784665e-04
-1.017984411835714127e+03,1.000995940266629081e+00,8.002666802683145505e-04
-1.015984442881854193e+03,1.003213849438457261e+00,8.020012663211921987e-04
-1.013984473926029750e+03,1.001989584561235214e+00,8.004950218290703698e-04
-1.011984504886058858e+03,1.001843172839826046e+00,7.998412238674972681e-04
-1.009984535932198924e+03,9.997589546710029529e-01,8.007610317719605908e-04
-1.007984566894519958e+03,1.000467783127339194e+00,8.000245351473302948e-04
-1.005984597939677769e+03,1.002102575096411874e+00,8.002699317736128477e-04
-1.003984628901016549e+03,9.994201441678670639e-01,7.997483412444494465e-04
-1.001984659946829197e+03,1.001932533225831534e+00,8.007907247637407848e-04
-9.999846909091502312e+02,1.001175351430406923e+00,8.016016992644477623e-04
-9.979847219533257885e+02,1.001100936148598297e+00,8.015948281589118729e-04
-9.959847529136823141e+02,1.000518794999233352e+00,8.022065405990775168e-04
-9.939847839598223800e+02,1.001214692607311330e+00,8.016264229745457409e-04
-9.919848149218159961e+02,1.001760478487006001e+00,8.009969806281312145e-04
-9.899848459669738077e+02,9.999712915367902077e-01,8.016528644610276377e-04
-9.879848769283125876e+02,1.001696712921923416e+00,8.007327498107815692e-04
-9.859849078906336217e+02,1.000300535295325810e+00,8.009769194539325971e-04
-9.839849389367736876e+02,1.000877137378117121e+00,8.007398663129437636e-04
-9.819849698977850494e+02,1.002473559497463640e+00,8.023400363637751831e-04
-9.799850008581415750e+02,1.000038212600809828e+00,8.012002303838496519e-04
-9.779850319032993866e+02,1.000523570263132100e+00,8.004805434281196761e-04
-9.759850628652930027e+02,1.002713816176259654e+00,8.014901051486458382e-04
-9.739850938266317826e+02,1.000162580641941190e+00,8.001692578076803576e-04
-9.719851247879705625e+02,1.000465057507626820e+00,8.007978412659029792e-04
-9.699851558331283741e+02,1.000450688964970247e+00,8.000525103627265707e-04
-9.679851867951219901e+02,1.000223472281005055e+00,8.009924407905449515e-04
-9.659852177574430243e+02,1.001346532906843168e+00,8.039708809928919082e-04
-9.639852487187818042e+02,1.001039168025936954e+00,8.004723226411392719e-04
-9.619852796791383298e+02,1.001057419740040366e+00,8.000994424675030373e-04
-9.599853106404771097e+02,1.000887261069000500e+00,8.013826214263341163e-04
-9.579853416024707258e+02,1.001245686616074160e+00,8.009602938325019244e-04
-9.559853725638095057e+02,1.000977017529060653e+00,8.007929946825338621e-04
-9.539854036089673173e+02,9.991312479540984670e-01,8.012183283850379378e-04
-9.519854345712883514e+02,1.000639751935682442e+00,8.012061199028804297e-04
-9.499854655336093856e+02,1.000433282971948667e+00,8.002197481635379755e-04
-9.479854964946207474e+02,1.000178211675604167e+00,8.001966808806674743e-04
-9.459855274559595273e+02,1.001296966584421799e+00,8.008061847511965901e-04
-9.439855584172983072e+02,1.001794650357273886e+00,8.011875924575960831e-04
-9.419855893783096690e+02,9.998267400797441473e-01,8.008041602290297094e-04
-9.399856202558294171e+02,1.001199584111060803e+00,8.005201749832643009e-04
-9.379856512171681970e+02,1.001206958621424947e+00,8.009874715088627362e-04
-9.359856821794892312e+02,1.001376673734317491e+00,8.018307770150824966e-04
-9.339857131418102654e+02,1.001000717896423087e+00,8.016359934429707684e-04
-9.319857441028216272e+02,1.000160906525784377e+00,8.008923189670217289e-04
-9.299857750641604071e+02,1.001135350848981975e+00,8.014136027504022760e-04
-9.279858060254991869e+02,1.000843667912587831e+00,8.002493798061616204e-04
-9.259858369030189351e+02,1.000184772393527322e+00,7.993935590720014977e-04
-9.239858678640302969e+02,1.000228941713921182e+00,8.010074713339048044e-04
-9.219858988253690768e+02,1.001044166746366537e+00,8.008438531333308833e-04
-9.199859297867078567e+02,1.000258766049732850e+00,8.027659222086884179e-04
-9.179859606652098591e+02,1.001482729572551467e+00,8.005737941461070093e-04
-9.159859916275308933e+02,1.000121436265773989e+00,8.002980296873221135e-04
-9.139860225885422551e+02,9.992220246536627215e-01,8.015902883213256100e-04
-9.119860535498810350e+02,9.996440721500146065e-01,7.987663252952234994e-04
