Host_ID,#,Flare_epcoh_TESS,Fl_Epochh,a,b,Teff,abb,Phase,Obs_time,Chi_Sq
M_219101992_28_kappa_0,1,1691.072059,2458691.072,0.875369021,-2.711427961,4000,1,0.56059428,972000,5.450290756
M_219101992_28_kappa_0,2,1698.330374,2458698.33,1.555345042,-3.51525647,4000,1,0.012257245,972000,0.303817172
M_219101992_28_kappa_0,1,1699.077592,2458699.078,1.393293157,-2.867508635,4000,1,0.437811464,972000,0.349823855
M_219101992_28_kappa_0,1,1689.342898,2458689.343,1.10289611,-2.697600889,4000,1,0.199947638,972000,1.725334789
M_219101992_28_kappa_0,1,1690.399839,2458690.4,1.428484108,-2.56910389,4000,1,0.056425657,972000,0.186518367
M_219101992_28_kappa_0,2,1698.520651,2458698.521,1.4013558,-2.593772367,4000,1,0.680587976,972000,0.227750617
M_219101992_28_kappa_0,3,1700.141476,2458700.141,1.289959875,-2.738358415,4000,1,0.004752995,972000,0.8576731
M_219101992_28_kappa_0,1,1688.166514,2458688.167,0.724242414,-2.441802798,4000,1,0.830066113,972000,2.706415145
M_219101992_29_kappa_0,1,1694.478995,2458694.479,0.605862249,-1.711503588,4000,1,0.795944251,972000,21.58488263
M_219101992_29_kappa_0,1,1687.092907,2458687.093,1.251198107,-2.798932383,4000,1,0.170384779,972000,0.993871388
M_219101992_29_kappa_0,1,1690.28595,2458690.286,1.499905035,-2.931936188,4000,1,0.797402507,972000,0.356676671
M_219101992_29_kappa_0,2,1690.47345,2458690.473,0.92362223,-2.142590155,4000,1,0.834902379,972000,4.81707262
M_219101992_29_kappa_0,3,1691.987334,2458691.987,1.458967117,-2.966103474,4000,1,0.137679203,972000,0.156472647
M_219101992_29_kappa_0,4,1692.042889,2458692.043,1.713284652,-3.780860565,4000,1,0.148790282,972000,0.279246974
M_219101992_29_kappa_0,6,1706.620616,2458706.621,1.500930948,-3.31651559,4000,1,0.064335691,972000,0.613986178
M_219101992_29_kappa_0,1,1687.195684,2458687.196,1.195734362,-2.703504204,4000,1,0.216096931,972000,0.518663266
M_219101992_29_kappa_0,2,1690.547061,2458690.547,1.243217221,-2.736036362,4000,1,0.886372166,972000,0.561217972
M_219101992_29_kappa_0,3,1693.18872,2458693.189,0.684499165,-2.338981372,4000,1,0.414703954,972000,1.938551982
M_219101992_29_kappa_0,1,1684.270698,2458684.271,1.37352032,-2.935717322,4000,1,0.379407695,972000,0.375722809
M_219101992_29_kappa_0,3,1707.710891,2458707.711,1.140312884,-2.66140896,4000,1,0.067446361,972000,0.936842905
M_219101992_29_kappa_0,4,1708.7595,2458708.759,1.220446829,-2.622072543,4000,1,0.277168129,972000,0.777562672
M_219101992_29_kappa_0,5,1708.915055,2458708.915,1.648770129,-3.299788177,4000,1,0.308279187,972000,0.424781316
M_219101992_29_kappa_0,1,1686.72902,2458686.729,1.451836586,-2.877201625,4000,1,0.687083644,972000,0.232289928
M_219101992_29_kappa_0,2,1687.998459,2458687.998,1.536104787,-2.369761708,4000,1,0.940971475,972000,0.090543762
M_219101992_29_kappa_0,4,1705.410898,2458705.411,1.481898262,-2.894658589,4000,1,0.423459291,972000,0.115784649
M_219101992_29_kappa_0,1,1687.119296,2458687.119,1.271525168,-2.723429436,4000,1,0.817712255,972000,0.559871824
M_219101992_29_kappa_0,2,1687.27624,2458687.276,1.699469109,-4.465072987,4000,1,0.849101012,972000,0.11800183
M_219101992_29_kappa_0,3,1695.803993,2458695.804,0.907604525,-2.595831147,4000,1,0.554651736,972000,3.981394706
M_219101992_29_kappa_0,2,1708.967833,2458708.968,0.85032072,-2.380588432,4000,1,0.019414376,972000,1.573326813
M_219101992_29_kappa_0,1,1702.252577,2458702.253,1.085193445,-2.557044126,4000,1,0.765318068,972000,1.445006311
M_219101992_29_kappa_0,3,1706.062285,2458706.062,0.775008809,-2.516084682,4000,1,0.527259615,972000,6.191349954
M_219101992_29_kappa_0,4,1707.656725,2458707.657,1.58705939,-3.356793574,4000,1,0.846147582,972000,0.232578319
M_219101992_29_kappa_0,5,1707.72478,2458707.725,1.651393834,-2.623550098,4000,1,0.85975866,972000,0.329728673
M_219101992_29_kappa_0,1,1703.097018,2458703.097,1.235536644,-2.474369034,4000,1,0.443118195,972000,1.136046682
M_219101992_29_kappa_0,4,1705.516453,2458705.516,0.708310941,-1.897456582,4000,1,0.92700526,972000,3.690853337
M_219101992_29_kappa_0,5,1709.30811,2458709.308,1.247896051,-2.675766083,4000,1,0.68533666,972000,0.373817302
M_219101992_29_kappa_0,1,1698.698427,2458698.698,0.984470057,-2.439591934,4000,1,0.652010509,972000,58.06836224
M_219101992_29_kappa_0,2,1701.872023,2458701.872,1.262757722,-2.729751,4000,1,0.286729661,972000,0.804249367
M_219101992_29_kappa_0,1,1701.178971,2458701.179,1.447849045,-2.958659917,4000,1,0.216216826,972000,0.809650297
M_219101992_29_kappa_0,1,1693.967885,2458693.968,0.8605179,-2.639117027,4000,1,0.185749612,972000,4.861145414
M_219101992_29_kappa_0,1,1700.291475,2458700.291,1.521405711,-2.990851694,4000,1,0.046815971,972000,0.217910461
M_219101992_29_kappa_0,1,1687.790126,2458687.79,1.193127305,-2.758540069,4000,1,0.416589609,972000,1.122439336
M_219101992_29_kappa_0,2,1691.219281,2458691.219,1.481944444,-3.009483811,4000,1,0.102420453,972000,0.431066394
M_219101992_29_kappa_0,1,1687.883182,2458687.883,1.158189915,-2.949836917,4000,1,0.635256999,972000,0.665362784
M_219101992_29_kappa_0,1,1687.185962,2458687.186,1.494369503,-3.233084657,4000,1,0.554735311,972000,0.45097648
M_219101992_29_kappa_0,1,1685.467914,2458685.468,0.945688808,-2.633522565,4000,1,0.64560431,972000,3.762685312
M_219101992_29_kappa_0,3,1705.249787,2458705.25,1.425896032,-3.141809336,4000,1,0.601978941,972000,0.465395769
M_219101992_29_kappa_0,4,1705.384509,2458705.385,1.733036171,-4.142155561,4000,1,0.628923292,972000,0.107440074
M_219101992_29_kappa_0,2,1708.087279,2458708.087,1.577377123,-3.454488684,4000,1,0.774593295,972000,0.464649019
M_219101992_29_kappa_0,4,1709.696999,2458709.697,1.447557627,-2.097377776,4000,1,0.096537211,972000,0.386978118
M_219101992_30_kappa_0,1,1683.988755,2458683.989,0.763083474,-2.481486096,4000,1,0.650878055,972000,4.537826222
M_219101992_30_kappa_0,2,1690.287339,2458690.287,1.447419563,-2.865082751,4000,1,0.910594973,972000,0.178829716
M_219101992_30_kappa_0,1,1686.166522,2458686.167,1.012784706,-2.740555746,4000,1,0.970966307,972000,2.711698434
M_219101992_30_kappa_0,3,1707.145615,2458707.146,1.459234957,-2.753820966,4000,1,0.166784821,972000,1.063839012
M_219101992_30_kappa_0,1,1694.923438,2458694.923,0.917718051,-2.295948521,4000,1,0.885964521,972000,0.770524786
M_219101992_30_kappa_0,3,1695.352605,2458695.353,1.441352307,-2.706810609,4000,1,0.971797762,972000,0.481876137
M_219101992_30_kappa_0,4,1696.094271,2458696.094,1.337975692,-2.914130422,4000,1,0.120131025,972000,0.543864852
M_219101992_30_kappa_0,1,1688.622068,2458688.622,1.254259956,-2.859476804,4000,1,0.346798714,972000,1.720819798
M_219101992_30_kappa_0,2,1688.813734,2458688.814,1.459434048,-2.481504711,4000,1,0.3851319,972000,0.217937474
M_219101992_30_kappa_0,3,1697.431767,2458697.432,1.201055451,-2.535456129,4000,1,0.108738668,972000,0.463224797
M_219101992_30_kappa_0,1,1689.473453,2458689.473,1.542799622,-3.154632446,4000,1,0.469195307,972000,0.295624791
M_219101992_30_kappa_0,1,1690.185951,2458690.186,1.027934812,-2.731572536,4000,1,0.686372127,972000,2.76476914
M_219101992_30_kappa_0,3,1708.237279,2458708.237,1.357874938,-2.460847534,4000,1,0.296637729,972000,0.177410144
M_219101992_30_kappa_0,2,1705.042844,2458705.043,1.374443535,-2.871620333,4000,1,0.877522235,972000,0.439109593
M_219101992_30_kappa_0,1,1686.638742,2458686.639,1.256746968,-2.297096649,4000,1,0.164184642,972000,0.311907871
M_219101992_30_kappa_0,2,1691.351225,2458691.351,0.910034202,-2.377210714,4000,1,0.106681102,972000,1.47463543
M_219101992_30_kappa_0,1,1695.855382,2458695.855,1.45359771,-3.15058549,4000,1,0.097016173,972000,0.5636748
M_219101992_30_kappa_0,2,1708.883111,2458708.883,0.832695562,-2.557246958,4000,1,0.563629943,972000,4.260449361
M_219101992_30_kappa_0,2,1706.422006,2458706.422,1.530790813,-2.336647632,4000,1,0.37431403,972000,3.125221299
M_219101992_30_kappa_0,1,1694.662328,2458694.662,1.378592732,-2.651459994,4000,1,0.263106012,972000,1.186017115
M_219101992_30_kappa_0,1,1685.444303,2458685.444,1.556550008,-3.027659796,4000,1,0.702251156,972000,0.09315404
M_219101992_30_kappa_0,3,1698.810927,2458698.811,1.474604922,-2.83987258,4000,1,0.375575847,972000,0.423182506
M_219101992_30_kappa_0,4,1703.853959,2458703.854,0.79696791,-2.410809628,4000,1,0.384182354,972000,3.844487438
M_219101992_30_kappa_0,1,1688.60679,2458688.607,1.456367163,-2.513156328,4000,1,0.894355007,972000,0.271569652
M_219101992_30_kappa_0,2,1688.8429,2458688.843,1.69304637,-2.81171796,4000,1,0.941577048,972000,0.204852086
M_219101992_30_kappa_0,4,1705.055344,2458705.055,1.013657992,-2.161779819,4000,1,0.184065772,972000,0.561296864
M_219101992_30_kappa_0,1,1684.029032,2458684.029,1.49050758,-3.161590785,4000,1,0.0045884,972000,0.153270587
M_219101992_30_kappa_0,2,1698.84426,2458698.844,1.089645347,-1.956348778,4000,1,0.967633927,972000,9.373489486
M_219101992_30_kappa_0,1,1683.998477,2458683.998,0.762129415,-2.547645648,4000,1,0.780298354,972000,7.933955922
M_219101992_30_kappa_0,1,1690.263728,2458690.264,1.264358449,-2.60657412,4000,1,0.563835611,972000,0.706757409
M_219101992_30_kappa_0,3,1692.967887,2458692.968,0.936230946,-2.648852988,4000,1,0.104667315,972000,3.598728261
M_219101992_30_kappa_0,1,1693.06372,2458693.064,1.409816366,-2.889412344,4000,1,0.774969403,972000,0.360258017
M_219101992_30_kappa_0,1,1688.120681,2458688.121,1.228279553,-2.589915086,4000,1,0.597458999,972000,0.482089041
M_219101992_30_kappa_0,2,1690.829004,2458690.829,0.675937936,-2.405478728,4000,1,0.139123693,972000,5.569563396
M_219101992_30_kappa_0,3,1691.451224,2458691.451,1.505336924,-3.045091276,4000,1,0.263567742,972000,0.216461915
M_219101992_30_kappa_0,4,1694.047051,2458694.047,1.170742235,-2.641702877,4000,1,0.782733069,972000,0.735424962
M_219101992_30_kappa_0,6,1707.026171,2458707.026,1.494840527,-3.02275631,4000,1,0.378557006,972000,0.331356617
M_219101992_30_kappa_0,1,1688.362346,2458688.362,1.500166395,-3.071127869,4000,1,0.108695849,972000,0.290530604
M_219101992_30_kappa_0,3,1689.167899,2458689.168,0.923405445,-2.33974441,4000,1,0.269806344,972000,0.66302534
M_219101992_30_kappa_0,1,1700.597029,2458700.597,1.376241903,-2.913949145,4000,1,0.84368803,972000,0.250437132
M_219101992_31_kappa_0,1,1693.285942,2458693.286,1.049921539,-2.694793958,4000,1,0.9773229,972000,2.264344199
M_219101992_31_kappa_0,1,1704.698401,2458704.698,1.158230812,-2.55541323,4000,1,0.175247267,972000,0.843121967
M_219101992_31_kappa_0,2,1705.033122,2458705.033,1.678326047,-3.268134978,4000,1,0.24219147,972000,0.446891014
M_219101992_31_kappa_0,3,1692.348444,2458692.348,1.191086321,-2.557524333,4000,1,0.327485444,972000,0.607275285
M_219101992_31_kappa_0,1,1687.137351,2458687.137,1.1783726,-2.702704731,4000,1,0.162344768,972000,1.122721876
M_219101992_31_kappa_0,2,1691.197059,2458691.197,1.10566867,-2.576838917,4000,1,0.974286197,972000,1.05485526
M_219101992_31_kappa_0,3,1702.698408,2458702.698,1.337502899,-2.539760148,4000,1,0.27455618,972000,0.582223762
M_219101992_31_kappa_0,6,1704.970622,2458704.971,1.415539591,-2.7274714,4000,1,0.72899885,972000,0.208694945
M_219101992_31_kappa_0,1,1702.256744,2458702.257,1.571946172,-3.309403156,4000,1,0.249231908,972000,0.280580559
M_219101992_31_kappa_0,2,1703.210906,2458703.211,1.227830771,-2.606192213,4000,1,0.44006444,972000,1.294102417
M_219101992_31_kappa_0,1,1702.463687,2458702.464,0.87352029,-2.585776475,4000,1,0.557760035,972000,5.197642592
M_219101992_31_kappa_0,1,1684.891528,2458684.892,1.009918143,-2.433029469,4000,1,0.493658708,972000,0.967496311
M_219101992_31_kappa_0,2,1691.998445,2458691.998,0.685585467,-2.350693324,4000,1,0.915042077,972000,3.838665981
M_219101992_31_kappa_0,1,1690.537338,2458690.537,1.352575328,-2.812082193,4000,1,0.30221504,972000,0.942184728
M_219101992_31_kappa_0,3,1692.510944,2458692.511,1.095429631,-2.145411031,4000,1,0.696936058,972000,0.48050277
M_219101992_31_kappa_0,1,1686.898464,2458686.898,1.463525209,-3.225457067,4000,1,0.788656171,972000,0.36886299
M_219101992_31_kappa_0,1,1703.745626,2458703.746,1.181248393,-2.817743539,4000,1,0.140664757,972000,1.038419799
M_219101992_31_kappa_0,3,1707.806724,2458707.807,1.200901614,-2.568129,4000,1,0.95288432,972000,0.578910604
M_219101992_31_kappa_0,1,1684.172087,2458684.172,0.944383411,-2.638321409,4000,1,0.376805295,972000,3.658908706
M_219101992_31_kappa_0,2,1690.667894,2458690.668,1.332198287,-2.691321572,4000,1,0.675966578,972000,0.361289329
M_219101992_31_kappa_0,1,1687.08874,2458687.089,0.920987963,-2.389372522,4000,1,0.195633474,972000,1.364775085
M_219101992_31_kappa_0,1,1704.117847,2458704.118,0.968334517,-2.007721782,4000,1,0.93277433,972000,0.844877853
M_219101992_31_kappa_0,1,1684.620696,2458684.621,1.507297437,-2.301349936,4000,1,0.545133047,972000,0.917207393
M_219101992_31_kappa_0,1,1698.244263,2458698.244,0.822443505,-2.308028445,4000,1,0.207272218,972000,1.424368814
M_219101992_31_kappa_0,3,1702.842852,2458702.843,1.326795113,-2.377493238,4000,1,0.126990057,972000,1.391750676
M_219101992_31_kappa_0,2,1707.428947,2458707.429,1.417854829,-2.999154233,4000,1,0.197652574,972000,0.322108288
M_219101992_31_kappa_0,3,1707.512281,2458707.512,1.639088536,-2.45509227,4000,1,0.214319197,972000,0.495462213
M_219101992_31_kappa_0,1,1698.280374,2458698.28,1.035599196,-2.788054692,4000,1,0.744889931,972000,3.482906433
M_219101992_31_kappa_0,1,1692.594277,2458692.594,1.084208096,-2.422847018,4000,1,0.585688367,972000,0.495081122
M_219101992_31_kappa_0,1,1691.229003,2458691.229,0.916126981,-1.570622568,4000,1,0.052282191,972000,12.53493231
M_219101992_32_kappa_0,1,1689.123455,2458689.123,1.021727038,-2.498673785,4000,1,0.367882538,972000,1.001395583
M_219101992_32_kappa_0,1,1695.698438,2458695.698,1.318535059,-2.674364901,4000,1,0.807331245,972000,0.314465708
M_219101992_32_kappa_0,2,1696.266493,2458696.266,1.462121422,-3.016848458,4000,1,0.920942323,972000,0.440748581
M_219101992_32_kappa_0,3,1699.410924,2458699.411,1.550194104,-3.44665953,4000,1,0.549828423,972000,0.325323106
M_219101992_32_kappa_0,1,1694.274828,2458694.275,1.146379461,-2.698951417,4000,1,0.872735618,972000,1.251946565
M_219101992_32_kappa_0,1,1691.795668,2458691.796,1.104614518,-2.604825016,4000,1,0.778938417,972000,0.942536425
M_219101992_32_kappa_0,4,1708.062279,2458708.062,1.086757843,-2.572816516,4000,1,0.03226069,972000,0.958488989
M_219101992_32_kappa_0,5,1708.208112,2458708.208,1.639020127,-3.967154338,4000,1,0.061427292,972000,0.229938975
M_219101992_32_kappa_0,1,1684.701251,2458684.701,0.816659497,-2.473905108,4000,1,0.290159145,972000,3.350973752
M_219101992_32_kappa_0,2,1690.297062,2458690.297,1.362538106,-2.957609703,4000,1,0.409321191,972000,0.309390762
M_219101992_32_kappa_0,4,1692.666499,2458692.666,0.89714581,-2.677527455,4000,1,0.883208628,972000,5.378889713
M_219101992_32_kappa_0,5,1704.445624,2458704.446,1.5137405,-3.086849383,4000,1,0.239033635,972000,0.194550183
M_219101992_32_kappa_0,3,1705.637286,2458705.637,1.344614955,-2.777410766,4000,1,0.21585441,972000,0.3760508
M_219101992_32_kappa_0,4,1709.919221,2458709.919,1.569538648,-3.226312583,4000,1,0.072241331,972000,0.161057955
M_219101992_32_kappa_0,1,1692.97622,2458692.976,1.249135612,-2.755876841,4000,1,0.235155972,972000,0.881620273
M_219101992_32_kappa_0,2,1693.110942,2458693.111,1.663512437,-3.331601117,4000,1,0.26210035,972000,0.237157322
M_219101992_32_kappa_0,4,1708.5345,2458708.535,1.34082818,-1.862622418,4000,1,0.346812028,972000,0.752711813
M_219101992_32_kappa_0,1,1694.083162,2458694.083,1.185158932,-2.336979019,4000,1,0.336248997,972000,0.150010098
M_219101992_32_kappa_0,1,1699.595645,2458699.596,1.411661113,-2.597478079,4000,1,0.456028557,972000,0.947395116
M_219101992_32_kappa_0,2,1702.863686,2458702.864,1.196285975,-1.471964775,4000,1,0.109636667,972000,4.965809537
M_219101992_32_kappa_0,1,1693.726218,2458693.726,0.862818223,-2.249427636,4000,1,0.822430323,972000,0.887691945
M_219101992_32_kappa_0,2,1696.28316,2458696.283,1.525319331,-2.45741498,4000,1,0.33381862,972000,0.490055364
M_219101992_32_kappa_0,3,1700.266475,2458700.266,1.527294013,-3.000208851,4000,1,0.130481652,972000,0.132531843
M_219101992_32_kappa_0,4,1700.83175,2458700.832,0.840530255,-2.652806349,4000,1,0.243536669,972000,7.383072873
M_219101992_32_kappa_0,6,1705.765064,2458705.765,1.117892607,-2.683794737,4000,1,0.23019935,972000,1.285554325
M_219101992_32_kappa_0,1,1688.156792,2458688.157,1.492334101,-2.171837566,4000,1,0.78659237,972000,0.17222772
M_219101992_32_kappa_0,1,1687.23874,2458687.239,0.882766094,-2.377201548,4000,1,0.554632481,972000,1.502389601
M_219101992_32_kappa_0,2,1689.709564,2458689.71,1.230778641,-2.886374387,4000,1,0.048797223,972000,0.88270648
M_219101992_32_kappa_0,1,1702.75813,2458702.758,1.333670049,-2.630898041,4000,1,0.465589303,972000,0.317095782
M_219101992_32_kappa_0,1,1697.709544,2458697.71,1.307459415,-2.534354041,4000,1,0.523877322,972000,0.499209065
M_219101992_32_kappa_0,2,1697.787321,2458697.787,1.661213968,-4.029890017,4000,1,0.539432795,972000,0.276095033
M_219101992_32_kappa_0,4,1709.52061,2458709.521,0.65777926,-2.302141329,4000,1,0.886090574,972000,2.398770725
M_219101992_32_kappa_0,1,1693.852607,2458693.853,1.521962314,-3.123451523,4000,1,0.110453232,972000,0.257770458
M_219101992_32_kappa_0,2,1693.96094,2458693.961,1.644719433,-2.982017897,4000,1,0.132119855,972000,0.13925354
M_219101992_32_kappa_0,1,1695.716493,2458695.716,1.135362104,-2.689893516,4000,1,0.056012179,972000,1.450833841
M_219101992_32_kappa_0,2,1696.326215,2458696.326,0.668998228,-2.403476627,4000,1,0.177956586,972000,6.935976244
M_219101992_32_kappa_0,1,1685.755413,2458685.755,1.31319232,-2.60667006,4000,1,0.400125291,972000,0.402170407
M_219101992_32_kappa_0,2,1699.734533,2458699.735,1.637287191,-3.730374855,4000,1,0.203405692,972000,0.377636913
M_219101992_32_kappa_0,4,1708.478945,2458708.479,1.554450461,-3.186122805,4000,1,0.952288045,972000,0.205988293
M_219101992_32_kappa_0,2,1708.362279,2458708.362,1.369340944,-2.567449834,4000,1,0.097716665,972000,0.5446913
M_219101992_32_kappa_0,1,1693.199831,2458693.2,1.404350862,-2.705533596,4000,1,0.216954923,972000,0.456574366
M_219101992_33_kappa_0,1,1694.228995,2458694.229,0.799090271,-2.371083533,4000,1,0.746582625,972000,1.553763367
M_219101992_33_kappa_0,3,1703.967848,2458703.968,1.535463533,-2.430040076,4000,1,0.694353149,972000,0.121469336
M_219101992_33_kappa_0,5,1706.805338,2458706.805,1.119372954,-2.704551167,4000,1,0.261851202,972000,0.813131246
M_219101992_33_kappa_0,1,1687.734571,2458687.735,1.364383891,-2.541096153,4000,1,0.689967589,972000,0.232624956
M_219101992_33_kappa_0,4,1705.522009,2458705.522,0.808850016,-2.638017619,4000,1,0.247455115,972000,5.099586896
M_219101992_33_kappa_0,1,1697.862321,2458697.862,1.499540687,-2.370417321,4000,1,0.102393143,972000,5.099622376
M_219101992_33_kappa_0,2,1708.9845,2458708.984,1.045150795,-2.319379046,4000,1,0.272390116,972000,0.649610039
M_219101992_33_kappa_0,1,1688.565123,2458688.565,0.954548265,-2.264159322,4000,1,0.511293829,972000,0.867215024
M_219101992_33_kappa_0,2,1689.704008,2458689.704,1.194872334,-2.691053797,4000,1,0.739070757,972000,1.174102859
M_219101992_33_kappa_0,3,1694.776216,2458694.776,1.03431293,-2.609732931,4000,1,0.753512446,972000,2.415379854
M_219101992_33_kappa_0,4,1697.505378,2458697.505,1.067031749,-2.703403747,4000,1,0.299344775,972000,2.176841034
M_219101992_33_kappa_0,5,1703.262295,2458703.262,1.026004183,-2.357631499,4000,1,0.450728153,972000,0.591145413
M_219101992_33_kappa_0,2,1690.529005,2458690.529,1.049852284,-1.82958058,4000,1,0.543274687,972000,4.465923644
M_219101992_33_kappa_0,3,1698.89426,2458698.894,1.419140998,-2.524313981,4000,1,0.216325591,972000,0.477076096
M_219101992_33_kappa_0,5,1708.544223,2458708.544,1.400797653,-2.163080385,4000,1,0.146318174,972000,0.394257445
M_219101992_33_kappa_0,2,1705.556731,2458705.557,0.903349039,-2.65986262,4000,1,0.255902636,972000,5.721578363
M_219101992_33_kappa_0,1,1691.776223,2458691.776,1.369983447,-2.149621209,4000,1,0.362655522,972000,1.642513342
M_219101992_33_kappa_0,2,1695.569271,2458695.569,1.383662204,-2.825915754,4000,1,0.12126508,972000,0.530661071
M_219101992_33_kappa_0,3,1703.838682,2458703.839,1.34556412,-2.816933416,4000,1,0.775147158,972000,0.615769992
M_219101992_33_kappa_0,1,1692.533166,2458692.533,1.039285275,-2.586225691,4000,1,0.802053758,972000,1.864319352
M_219101992_33_kappa_0,1,1684.612363,2458684.612,1.287593289,-2.183479546,4000,1,0.552439525,972000,3.082252256
M_219101992_33_kappa_0,2,1686.780408,2458686.78,1.499502319,-2.752414345,4000,1,0.986048656,972000,0.147726826
M_219101992_33_kappa_0,4,1691.334558,2458691.335,0.957433503,-2.261393735,4000,1,0.896878583,972000,0.295137696
M_219101992_33_kappa_0,5,1693.198442,2458693.198,1.258464593,-2.851123033,4000,1,0.269655321,972000,1.210533122
M_219101992_33_kappa_0,1,1687.522072,2458687.522,1.453155491,-2.933964319,4000,1,0.799848915,972000,0.225512118
M_219101992_33_kappa_0,2,1704.438679,2458704.439,1.095736743,-2.511403325,4000,1,0.183170375,972000,0.871334589
M_219101992_33_kappa_0,1,1687.513739,2458687.514,1.478685185,-2.762151619,4000,1,0.863777065,972000,0.143220302
M_219101992_33_kappa_0,2,1694.097051,2458694.097,1.242261601,-2.821887159,4000,1,0.180439513,972000,0.918082575
M_219101992_33_kappa_0,1,1690.763727,2458690.764,1.271852503,-2.477814435,4000,1,0.68574319,972000,0.698828555
M_219101992_33_kappa_0,1,1700.095643,2458700.096,1.424148432,-2.961168667,4000,1,0.887305339,972000,0.230889188
M_219101992_33_kappa_0,3,1700.876194,2458700.876,0.884075853,-2.552899189,4000,1,0.043415703,972000,3.030362348
M_219101992_33_kappa_0,1,1687.030407,2458687.03,1.53472835,-2.924639772,4000,1,0.04415247,972000,0.204427154
M_219101992_33_kappa_0,2,1687.379017,2458687.379,1.039928154,-2.7014538,4000,1,0.1138744,972000,2.859319361
M_219101992_33_kappa_0,5,1706.742838,2458706.743,0.976939278,-2.468348561,4000,1,0.986638633,972000,1.13440858
M_219101992_33_kappa_0,1,1700.180364,2458700.18,1.104430847,-2.640515624,4000,1,0.154716145,972000,1.073337415
M_219101992_33_kappa_0,1,1693.281775,2458693.282,0.787408327,-2.387559775,4000,1,0.365529245,972000,2.982399652
M_219101992_33_kappa_0,2,1704.656734,2458704.657,1.473692624,-3.01221341,4000,1,0.640521071,972000,0.579833352
M_219101992_33_kappa_0,2,1706.162284,2458706.162,0.893241509,-2.336652898,4000,1,0.115362044,972000,0.607474808
M_219101992_33_kappa_0,1,1683.879033,2458683.879,1.420097345,-2.990835345,4000,1,0.077866085,972000,0.050988141
M_219101992_33_kappa_0,3,1706.858116,2458706.858,0.992418411,-2.263055701,4000,1,0.673682608,972000,0.392903754
M_219101992_33_kappa_0,1,1694.512328,2458694.512,1.338139223,-2.183855728,4000,1,0.920932133,972000,0.952824015
M_219101992_33_kappa_0,1,1698.115097,2458698.115,0.711417161,-2.450938006,4000,1,0.877606196,972000,6.344093081
M_219101992_33_kappa_0,3,1709.65811,2458709.658,1.52871379,-3.024197582,4000,1,0.186208741,972000,0.185983165
M_219101992_34_kappa_0,1,1685.22486,2458685.225,1.060318147,-1.20604311,4000,1,0.587063239,972000,9.132989748
M_219101992_34_kappa_0,2,1705.347009,2458705.347,1.166165439,-2.705144055,4000,1,0.977018211,972000,0.865317911
M_219101992_34_kappa_0,1,1698.580372,2458698.58,1.259636293,-2.738584409,4000,1,0.400022057,972000,0.551747234
M_219101992_34_kappa_0,3,1709.046999,2458709.047,1.024222715,-2.404520149,4000,1,0.493347469,972000,0.675434512
M_219101992_34_kappa_0,2,1686.652631,2458686.653,1.489309968,-2.765195428,4000,1,0.501013305,972000,0.372843813
M_219101992_34_kappa_0,3,1691.323447,2458691.323,1.06458167,-2.505274234,4000,1,0.435176462,972000,1.556616179
M_219101992_34_kappa_0,4,1693.826218,2458693.826,1.55051775,-1.294726196,4000,1,0.935730688,972000,0.060204423
M_219101992_34_kappa_0,5,1703.192851,2458703.193,1.224159056,-2.633536358,4000,1,0.809057226,972000,1.216247706
M_219101992_34_kappa_0,1,1692.509555,2458692.51,1.462009679,-3.054757415,4000,1,0.212481162,972000,0.360453166
M_219101992_34_kappa_0,1,1687.702627,2458687.703,1.33365573,-2.486919446,4000,1,0.065854274,972000,0.762870268
M_219101992_34_kappa_0,1,1685.681802,2458685.682,0.695971842,-2.181686775,4000,1,0.317734199,972000,0.731408267
M_219101992_34_kappa_0,1,1686.904019,2458686.904,1.288143199,-2.523526063,4000,1,0.655573863,972000,0.613068649
M_219101992_34_kappa_0,1,1700.162309,2458700.162,1.019504277,-2.704997387,4000,1,0.849987336,972000,2.723740717
M_219101992_34_kappa_0,1,1689.799841,2458689.8,1.44268737,-2.977108368,4000,1,0.231532083,972000,0.424811082
M_219101992_34_kappa_0,2,1700.119254,2458700.119,0.844988793,-2.48789797,4000,1,0.295414581,972000,4.305265532
M_219101992_34_kappa_0,3,1704.776178,2458704.776,1.210879554,-2.689867401,4000,1,0.226799492,972000,0.903020149
M_219101992_34_kappa_0,1,1690.312339,2458690.312,1.305943063,-2.635644356,4000,1,0.778572986,972000,0.497083385
M_219101992_34_kappa_0,3,1707.013671,2458707.014,1.055986273,-2.373994213,4000,1,0.118839293,972000,0.275267209
M_219101992_34_kappa_0,1,1686.533187,2458686.533,1.489642557,-2.944116354,4000,1,0.873440284,972000,0.337313415
M_219101992_34_kappa_0,1,1702.166466,2458702.166,1.460956477,-2.738896465,4000,1,0.663955092,972000,0.271744908
M_219101992_34_kappa_0,2,1692.965109,2458692.965,1.38831022,-2.881558907,4000,1,0.034876598,972000,0.320464809
M_219101992_34_kappa_0,3,1693.135942,2458693.136,1.656109298,-4.078680677,4000,1,0.06904318,972000,0.342474844
M_219101992_34_kappa_0,1,1702.29841,2458702.298,1.343057135,-2.283813518,4000,1,0.030995196,972000,0.149313275
M_219101992_34_kappa_0,2,1704.8859,2458704.886,1.407611816,-1.982745169,4000,1,0.548493142,972000,0.630176222
